"tweet.id"	"pub.date.GMT"	"content"	"dataset.author.name"	"dataset.author.nickname"	"rating.1"	"rating.2"	"rating.3"	"rating.4"	"rating.5"	"rating.6"	"rating.7"	"rating.8"	"text"	"created_at"	"user.id"	"user.screen_name"
"936624853"	"9/27/08 2:16"	"#tweetdebate"	"Delia_Pickles"	"Delia_Pickles"	"2"	"4"	"4"	""	""	""	""	""	"#tweetdebate"	"Sat Sep 27 02:16:39 +0000 2008"	"16480248"	"bhendu"
"936627111"	"9/27/08 2:17"	"yes, but let's talk about jim lehrer! #current #debate08 #tweetdebate"	"deansms"	"Dean Marlettsmith"	"4"	"4"	"4"	"2.0"	""	""	""	""	"yes, but let's talk about jim lehrer! #current #debate08 #tweetdebate"	"Sat Sep 27 02:17:43 +0000 2008"	"1390961"	"starsinjenseyes"
"936631547"	"9/27/08 2:19"	"OMG ... McCain is looking in Putin's eyes and sees K-G-B. #current #tweetdebate #debate08"	"msblog"	"msblog"	"4"	"3"	"4"	""	""	""	""	""	"OMG ... McCain is looking in Putin's eyes and sees K-G-B. #current #tweetdebate #debate08"	"Sat Sep 27 02:19:51 +0000 2008"	"8755102"	"francesflynntho"
"936631615"	"9/27/08 2:19"	"@current Is Russia run by the KGB more than the US is run by the CIA?  Why are they fighting?  #current"	"internetgerbil"	"Kate"	"4"	"1"	"4"	""	""	""	""	""	"@current Is Russia run by the KGB more than the US is run by the CIA?  Why are they fighting?  #current"	"Sat Sep 27 02:19:52 +0000 2008"	"15399643"	"damnneargenius"
"936632002"	"9/27/08 2:20"	"@stealingsand Totally!"	"pavlicko"	"pavlicko"	"4"	"4"	"2"	"4.0"	""	""	""	""	"@stealingsand Totally!"	"Sat Sep 27 02:20:02 +0000 2008"	"15952927"	"monaism"
"936633893"	"9/27/08 2:20"	"i think i've stopped watching the debate and am totally taken by twitter updates...#debate08 #current #tweetdebate"	"infooverload"	"Don Baker"	"4"	"3"	"4"	"4.0"	""	""	""	""	"i think i've stopped watching the debate and am totally taken by twitter updates...#debate08 #current #tweetdebate"	"Sat Sep 27 02:20:49 +0000 2008"	"15183193"	"sheenatabraham"
"936634389"	"9/27/08 2:21"	"@laurens33 You need TiVo! #current #tweetdebate"	"MailOurMilitary"	"Trish Forant | eMOM"	"2"	"4"	"4"	""	""	""	""	""	"@laurens33 You need TiVo! #current #tweetdebate"	"Sat Sep 27 02:21:03 +0000 2008"	"2183531"	"carl"
"936635079"	"9/27/08 2:21"	"@current  Couldn't we just transfer spies on all sides into green jobs?  Only in a perfect world?  Damn  #current"	"bherring24"	"Bradley Herring"	"4"	"1"	"4"	""	""	""	""	""	"@current  Couldn't we just transfer spies on all sides into green jobs?  Only in a perfect world?  Damn  #current"	"Sat Sep 27 02:21:23 +0000 2008"	"15399643"	"damnneargenius"
"936635520"	"9/27/08 2:21"	"#tweetdebate How come McCain doesn't want Canada to be a member of his Justice League?  I thought we were best friends :-("	"KatieFavazza"	"KatieFavazza"	"3"	"4"	"4"	""	""	""	""	""	"#tweetdebate How come McCain doesn't want Canada to be a member of his Justice League?  I thought we were best friends :-("	"Sat Sep 27 02:21:35 +0000 2008"	"7985082"	"abbashaiderali"
"936636691"	"9/27/08 2:22"	"#current #tweetdebate Carri, don't forget Festoon!!!"	"MailOurMilitary"	"Trish Forant | eMOM"	"4"	"4"	"4"	""	""	""	""	""	"#current #tweetdebate Carri, don't forget Festoon!!!"	"Sat Sep 27 02:22:10 +0000 2008"	"16478214"	"robsample"
"936640843"	"9/27/08 2:24"	"@SarahInMI I think I missed the rule for debate drinking game.. darn.."	"LazyBuddhist"	"Mary "	"2"	"4"	"4"	""	""	""	""	""	"@SarahInMI I think I missed the rule for debate drinking game.. darn.."	"Sat Sep 27 02:24:16 +0000 2008"	"14924971"	"cgritter"
"936641002"	"9/27/08 2:24"	"@BarackObama What about oil shale? #current #obamashot #mccainshot"	"kwitter"	"Kevin Wittig"	"4"	"4"	"4"	""	""	""	""	""	"@BarackObama What about oil shale? #current #obamashot #mccainshot"	"Sat Sep 27 02:24:20 +0000 2008"	"5879192"	"darnell"
"936641080"	"9/27/08 2:24"	"Come join our live blog.  http://bsf4o.com click BLOG. #tweetdebate #momocrats"	"kjs"	"KJS"	"2"	"4"	"4"	""	""	""	""	""	"Come join our live blog.  http://bsf4o.com click BLOG. #tweetdebate #momocrats"	"Sat Sep 27 02:24:23 +0000 2008"	"7898902"	"stephhimel"
"936642269"	"9/27/08 2:24"	"""the issue of climate CHANGE"" counts! #tweetdebate #obamashot #mccainshot"	"thomasjkeeley"	"Thomas Keeley"	"4"	"4"	"3"	""	""	""	""	""	"""the issue of climate CHANGE"" counts! #tweetdebate #obamashot #mccainshot"	"Sat Sep 27 02:24:58 +0000 2008"	"8161402"	"thedailydg"
"936643258"	"9/27/08 2:25"	"ouch Obama topically pulling together pieces from everywhere, like 17 automakers to make one car #tweetdebate"	"jupiejupe"	"jupiter lovejoy"	"4"	"4"	"1"	""	""	""	""	""	"ouch Obama topically pulling together pieces from everywhere, like 17 automakers to make one car #tweetdebate"	"Sat Sep 27 02:25:26 +0000 2008"	"14759482"	"brookecan"
"936646130"	"9/27/08 2:26"	"@cgritter #obamashot when obama says ""Change"". #mccainshot when he says ""my friends"""	"CarriBugbee"	"Carri Bugbee"	"1"	"4"	"4"	""	""	""	""	""	"@cgritter #obamashot when obama says ""Change"". #mccainshot when he says ""my friends"""	"Sat Sep 27 02:26:51 +0000 2008"	"10030272"	"sarahinmi"
"936646754"	"9/27/08 2:27"	"Is McCain a truther??? #tweetdebate"	"DominickEvans"	"Dominick Evans"	"4"	"4"	"4"	""	""	""	""	""	"Is McCain a truther??? #tweetdebate"	"Sat Sep 27 02:27:11 +0000 2008"	"11765872"	"ajmurmann"
"936648213"	"9/27/08 2:28"	"Is following #tweetdebate  reaction to the debate rather than watching ti. I'll get it later on  on the digital recorder"	"orbitaldiamonds"	"orbitaldiamonds"	"2"	"4"	"4"	""	""	""	""	""	"Is following #tweetdebate  reaction to the debate rather than watching ti. I'll get it later on  on the digital recorder"	"Sat Sep 27 02:28:04 +0000 2008"	"10482452"	"paulwiggins"
"936650312"	"9/27/08 2:29"	"What @supergirl1964 and Nanny think about the debate: http://is.gd/3cg1 #tweetdebate"	"martinbowling"	"martinbowling"	"4"	"3"	"4"	"3.0"	""	""	""	""	"What @supergirl1964 and Nanny think about the debate: http://is.gd/3cg1 #tweetdebate"	"Sat Sep 27 02:29:01 +0000 2008"	"6164092"	"yesjenny"
"936650491"	"9/27/08 2:29"	"@current Perhaps Google should create a polling system where citizens get to vote on military action directly.  #current"	"paul4dirt"	"Paul van Dijk"	"4"	"4"	"4"	""	""	""	""	""	"@current Perhaps Google should create a polling system where citizens get to vote on military action directly.  #current"	"Sat Sep 27 02:29:07 +0000 2008"	"15399643"	"damnneargenius"
"936650511"	"9/27/08 2:29"	"form not from #current"	"tarheelcoxn"	"CristÃ³bal Palmer"	"4"	"4"	"4"	"3.0"	"4.0"	""	""	""	"form not from #current"	"Sat Sep 27 02:29:08 +0000 2008"	"15608555"	"dominickevans"
"936650833"	"9/27/08 2:29"	"Suitcase bomb - anyone seen wag the dog??? #tweetdebate"	"siskita"	"siskita"	"4"	"4"	"4"	""	""	""	""	""	"Suitcase bomb - anyone seen wag the dog??? #tweetdebate"	"Sat Sep 27 02:29:18 +0000 2008"	"11765872"	"ajmurmann"
"936651259"	"9/27/08 2:29"	"#current going to sleep now, despite the debate. It is 4.32 am here."	"nukirk"	"nukirk digi.tal"	"4"	"1"	"4"	"4.0"	""	""	""	""	"#current going to sleep now, despite the debate. It is 4.32 am here."	"Sat Sep 27 02:29:35 +0000 2008"	"6596452"	"vanmaanen"
"936651479"	"9/27/08 2:29"	"This is the last question. When the debate ends head over to www.RateTheDebates.org and rate the media!  #current #debate08"	"Will Reynolds Young"	""	"4"	"4"	"4"	""	""	""	""	""	"This is the last question. When the debate ends head over to www.RateTheDebates.org and rate the media!  #current #debate08"	"Sat Sep 27 02:29:43 +0000 2008"	"14302121"	"jcstearns"
"936651582"	"9/27/08 2:29"	"@Edge32 Best #current tweet, yet!"	"decaturcomp"	"Alan Thornton"	"2"	"4"	"4"	""	""	""	""	""	"@Edge32 Best #current tweet, yet!"	"Sat Sep 27 02:29:46 +0000 2008"	"15816459"	"reedracer"
"936651620"	"9/27/08 2:29"	"#current How do you think Jim Lehrer did moderating #debate08 ?"	"jamesgotfredson"	"jamesgotfredson"	"4"	"4"	"3"	""	""	""	""	""	"#current How do you think Jim Lehrer did moderating #debate08 ?"	"Sat Sep 27 02:29:47 +0000 2008"	"14437914"	"newshour"
"936651645"	"9/27/08 2:29"	"#current Snukes!!"	"GreenSmith"	"Paul Smith"	"4"	"2"	"4"	"4.0"	""	""	""	""	"#current Snukes!!"	"Sat Sep 27 02:29:48 +0000 2008"	"1911871"	"gabemcg"
"936651918"	"9/27/08 2:29"	"#current Pakistan, Mr. President"	"c4chaos"	"~C4Chaos"	"4"	"4"	"4"	""	""	""	""	""	"#current 
Pakistan, Mr. President"	"Sat Sep 27 02:29:57 +0000 2008"	"16317730"	"photopro1"
"936652003"	"9/27/08 2:30"	"Where is Captain Planet when you need him :( #current"	"etherkiller"	"etherkiller"	"4"	"4"	"3"	"4.0"	""	""	""	""	"Where is Captain Planet when you need him :( #current"	"Sat Sep 27 02:30:00 +0000 2008"	"16480555"	"my_skin_burns"
"936652325"	"9/27/08 2:30"	"#current if north Koreans are 3"" shorter than south Koreans they must be like hobbitts or something"	"stoutware"	"stoutware"	"4"	"4"	"3"	""	""	""	""	""	"#current if north Koreans are 3"" shorter than south Koreans they must be like hobbitts or something"	"Sat Sep 27 02:30:10 +0000 2008"	"838791"	"seoulfully"
"936652465"	"9/27/08 2:30"	"Who or what is an al-Queda?  I'm having an ant problem...I proclaim a coalition of the willing to war against the ants with me! #current"	"dksnyder"	"Kerry Snyder"	"4"	"1"	"4"	""	""	""	""	""	"Who or what is an al-Queda?  I'm having an ant problem...I proclaim a coalition of the willing to war against the ants with me! #current"	"Sat Sep 27 02:30:14 +0000 2008"	"16478271"	"parandimex"
"936652542"	"9/27/08 2:30"	"#current How many times has SEN Obama said SEN McCain is right now?  I lost count."	"MercuryMetro"	"Mercury Metropolitan"	"4"	"4"	"1"	""	""	""	""	""	"#current How many times has SEN Obama said SEN McCain is right now?  I lost count."	"Sat Sep 27 02:30:17 +0000 2008"	"11895852"	"chuck006"
"936652674"	"9/27/08 2:30"	"The undecideds are at a football game right now. #current"	"etherkiller"	"etherkiller"	"4"	"4"	"1"	""	""	""	""	""	"The undecideds are at a football game right now. #current"	"Sat Sep 27 02:30:21 +0000 2008"	"14968343"	"gilhearn"
"936652735"	"9/27/08 2:30"	"I wonder if the campaigns have people watching the #current feed. Polls can't compare to direct comments like this, can they? #debate08"	"kcrusher"	"Keith Crusher"	"4"	"4"	"4"	""	""	""	""	""	"I wonder if the campaigns have people watching the #current feed. Polls can't compare to direct comments like this, can they? #debate08"	"Sat Sep 27 02:30:23 +0000 2008"	"3367381"	"grumpicus"
"936652757"	"9/27/08 2:30"	"What constitutes us being safe from an attack? Taking away more of our liberties or starting another war? Both? #current"	"andreamercado"	"Andrea Mercado"	"4"	"1"	"4"	"1.0"	""	""	""	""	"What constitutes us being safe from an attack? Taking away more of our liberties or starting another war? Both? #current"	"Sat Sep 27 02:30:24 +0000 2008"	"14777333"	"mercat99"
"936653333"	"9/27/08 2:30"	"A real statement on the war in Iraq: http://tinyurl.com/4go99b #current #debate08 #debate"	"themurmish"	"A. Murmann"	"4"	"2"	"4"	""	""	""	""	""	"A real statement on the war in Iraq: http://tinyurl.com/4go99b #current #debate08 #debate"	"Sat Sep 27 02:30:40 +0000 2008"	"14047197"	"votenader"
"936653833"	"9/27/08 2:30"	"that's right iceman... i am dangerous #current"	"starweaver"	""	"4"	"4"	"4"	""	""	""	""	""	"that's right iceman... i am dangerous #current"	"Sat Sep 27 02:30:55 +0000 2008"	"12892722"	"divesnob"
"936654168"	"9/27/08 2:31"	"#current I do"	"gminks"	"Gina Minks"	"4"	"2"	"4"	""	""	""	""	""	"#current I do"	"Sat Sep 27 02:31:06 +0000 2008"	"16480572"	"elbirdman"
"936654186"	"9/27/08 2:31"	"#Debate #Debate08 #Current Pay attention people. Jim Lehrer is the moderator! Obama is not calling John McCain Jim."	"organicmania"	"OrganicMania"	"4"	"4"	"4"	""	""	""	""	""	"#Debate #Debate08 #Current Pay attention people. Jim Lehrer is the moderator! Obama is not calling John McCain Jim."	"Sat Sep 27 02:31:06 +0000 2008"	"10475872"	"cabradio"
"936654817"	"9/27/08 2:31"	"Al Qaeda is in over 60 countries, that's more coverage than HSBC, right? #tweetdebate #obamashot #mccainshot"	"bluejack"	"bluejack"	"4"	"4"	"1"	""	""	""	""	""	"Al Qaeda is in over 60 countries, that's more coverage than HSBC, right? #tweetdebate #obamashot #mccainshot"	"Sat Sep 27 02:31:23 +0000 2008"	"8161402"	"thedailydg"
"936655068"	"9/27/08 2:31"	"im on TV :D #current"	"naum"	"Naum Trifanoff"	"4"	"4"	"4"	""	""	""	""	""	"im on TV :D #current"	"Sat Sep 27 02:31:31 +0000 2008"	"16480613"	"catonpot"
"936655248"	"9/27/08 2:31"	"How do we fail in Iraq? How do we succeed in Iraq? What the hell is the objective? #debate08 #current"	"jani_s"	"jani_s"	"4"	"4"	"4"	""	""	""	""	""	"How do we fail in Iraq? How do we succeed in Iraq? What the hell is the objective? #debate08 #current"	"Sat Sep 27 02:31:35 +0000 2008"	"15240750"	"cjmenning"
"936655678"	"9/27/08 2:31"	"#current in other countries, they deal with terrorism as a police issue.  They use investigations, infiltration and informants to combat."	"free0ne"	"free0ne"	"4"	"1"	"4"	""	""	""	""	""	"#current in other countries, they deal with terrorism as a police issue.  They use investigations, infiltration and informants to combat."	"Sat Sep 27 02:31:47 +0000 2008"	"10102482"	"amrowley"
"936655751"	"9/27/08 2:31"	"Lehrer asked a question no-one can answer straight: ""what's the likelihood of a terrorist attack in the US?"" #Current #debate08 #tweetdebate"	"naum"	"Naum Trifanoff"	"1"	"4"	"4"	""	""	""	""	""	"Lehrer asked a question no-one can answer straight: ""what's the likelihood of a terrorist attack in the US?"" #Current #debate08 #tweetdebate"	"Sat Sep 27 02:31:49 +0000 2008"	"15677282"	"ntwhite"
"936655916"	"9/27/08 2:31"	"Searched Twitter for #current: http://tinyurl.com/6ccwjw  - lots of tweets on #current"	"xylem"	"Joel Richman "	"4"	"4"	"4"	""	""	""	""	""	"Searched Twitter for #current: http://tinyurl.com/6ccwjw  - lots of tweets on #current"	"Sat Sep 27 02:31:53 +0000 2008"	"14965268"	"azzythepeasant"
"936656104"	"9/27/08 2:31"	"At www.talkshoe/com/tc/16829  talking debates LIVE #current #debate08"	"kdpaine"	"Katie Delahaye Paine"	"4"	"2"	"4"	""	""	""	""	""	"At www.talkshoe/com/tc/16829  talking debates LIVE #current #debate08"	"Sat Sep 27 02:31:58 +0000 2008"	"8147432"	"bizercize"
"936656346"	"9/27/08 2:32"	"Obama's stance on missile defense continues to evolve. I blogged about this on @RedState last month. http://is.gd/3cgh #debate08 #current"	"PinkOliveFamily"	"Susan or Sus"	"1"	"4"	"4"	""	""	""	""	""	"Obama's stance on missile defense continues to evolve. I blogged about this on @RedState last month. http://is.gd/3cgh #debate08 #current"	"Sat Sep 27 02:32:04 +0000 2008"	"3137331"	"robertbluey"
"936656906"	"9/27/08 2:32"	"Vote Nader #debate08 #current"	"francishopkins"	"francis hopkins"	"4"	"3"	"4"	""	""	""	""	""	"Vote Nader #debate08 #current"	"Sat Sep 27 02:32:19 +0000 2008"	"16479203"	"ehwood"
"936658602"	"9/27/08 2:33"	"@damonpace #current yeah, that's actually kinda freaked me out.  What if...?"	"typennock"	"Tyler Pennock"	"2"	"4"	"4"	"4.0"	""	""	""	""	"@damonpace #current yeah, that's actually kinda freaked me out.  What if...?"	"Sat Sep 27 02:33:12 +0000 2008"	"9343272"	"bigtoys"
"936659025"	"9/27/08 2:33"	"Surprised that those I'm following are so quiet with Twitter during debate... #current"	"vanhoosear"	" Todd Van Hoosear"	"4"	"4"	"4"	"1.0"	""	""	""	""	"Surprised that those I'm following are so quiet with Twitter during debate... #current"	"Sat Sep 27 02:33:24 +0000 2008"	"15753937"	"dslunceford"
"936659246"	"9/27/08 2:33"	"After the debate, do these people have after-parties, because this sounds kinda taxing to the brain! #current"	"aeditor"	"Marti McKenna"	"4"	"3"	"4"	""	""	""	""	""	"After the debate, do these people have after-parties, because this sounds kinda taxing to the brain! #current"	"Sat Sep 27 02:33:32 +0000 2008"	"16480383"	"yobro123"
"936659469"	"9/27/08 2:33"	"Our standing in the world matters to me #current"	"theLazyElf"	"L8"	"4"	"4"	"2"	"4.0"	""	""	""	""	"Our standing in the world matters to me #current"	"Sat Sep 27 02:33:39 +0000 2008"	"9543992"	"stealingsand"
"936659554"	"9/27/08 2:33"	"Cool-I can watch this live on current.com/debate! #current"	"bluejack"	"bluejack"	"4"	"3"	"4"	""	""	""	""	""	"Cool-I can watch this live on current.com/debate! #current"	"Sat Sep 27 02:33:42 +0000 2008"	"16477978"	"cyarnell"
"936659599"	"9/27/08 2:33"	"Spend spend $$$$$$$$$$$$  #current"	"jowyang"	"Jeremiah"	"4"	"4"	"4"	""	""	""	""	""	"Spend spend $$$$$$$$$$$$  #current"	"Sat Sep 27 02:33:44 +0000 2008"	"16479462"	"awcmon"
"936659697"	"9/27/08 2:33"	"Do you think community organizers will come up? #current"	"bluejack"	"bluejack"	"4"	"4"	"1"	""	""	""	""	""	"Do you think community organizers will come up? #current"	"Sat Sep 27 02:33:47 +0000 2008"	"16303271"	"currentcj"
"936659849"	"9/27/08 2:33"	"I'm bored. Does Yogo Monster deliver? #current"	"bmaleszyk"	"Bryan Maleszyk"	"4"	"4"	"1"	"4.0"	""	""	""	""	"I'm bored. Does Yogo Monster deliver? #current"	"Sat Sep 27 02:33:51 +0000 2008"	"14051471"	"scheidel"
"936659850"	"9/27/08 2:33"	"#current #debate08 @wseltzer. Yes."	"twittelator"	"Andrew Stone"	"4"	"4"	"2"	"4.0"	""	""	""	""	"#current #debate08 @wseltzer. Yes."	"Sat Sep 27 02:33:51 +0000 2008"	"15093280"	"greacen"
"936659888"	"9/27/08 2:33"	"Economy decline, I sit on the Vet Affairs Comm, (what did you DO)... Obama #current #debate08"	"vanhoosear"	" Todd Van Hoosear"	"4"	"1"	"4"	""	""	""	""	""	"Economy decline, I sit on the Vet Affairs Comm, (what did you DO)... Obama #current #debate08"	"Sat Sep 27 02:33:52 +0000 2008"	"5998452"	"endtherobocalls"
"936659957"	"9/27/08 2:33"	"3 minutes over #current"	"gminks"	"Gina Minks"	"4"	"4"	"1"	"4.0"	""	""	""	""	"3 minutes over #current"	"Sat Sep 27 02:33:55 +0000 2008"	"1663131"	"achitwood"
"936660032"	"9/27/08 2:33"	"Bin Laden is laughing his @$s off! #current"	"barbaranixon"	"Barbara B. Nixon"	"4"	"1"	"4"	""	""	""	""	""	"Bin Laden is laughing his @$s off! #current"	"Sat Sep 27 02:33:57 +0000 2008"	"16479447"	"chickenface"
"936660231"	"9/27/08 2:34"	"Independents seem to be tracking with Dems right now on CNN audience graph #tweetdebate"	"ferret67"	"ferret67"	"2"	"4"	"4"	"2.0"	""	""	""	""	"Independents seem to be tracking with Dems right now on CNN audience graph #tweetdebate"	"Sat Sep 27 02:34:04 +0000 2008"	"755294"	"webby2001"
"936660265"	"9/27/08 2:34"	"#current  Did he just say he has post tramatic stress disorder?!?!?"	"elaineschoch"	"elaineschoch"	"4"	"4"	"4"	""	""	""	""	""	"#current  Did he just say he has post tramatic stress disorder?!?!?"	"Sat Sep 27 02:34:05 +0000 2008"	"16480336"	"zach_holcomb"
"936660689"	"9/27/08 2:34"	"#current who's got the best 30-second quips? That's what seems to count on debate scores."	"Mewie"	"M.K. Louie"	"4"	"1"	"4"	"4.0"	""	""	""	""	"#current who's got the best 30-second quips? That's what seems to count on debate scores."	"Sat Sep 27 02:34:18 +0000 2008"	"6471972"	"kmazz"
"936660812"	"9/27/08 2:34"	"lets stop worrying about world affairs and start worrying about American affairs #current"	"bluejack"	"bluejack"	"2"	"4"	"4"	"3.0"	""	""	""	""	"lets stop worrying about world affairs and start worrying about American affairs #current"	"Sat Sep 27 02:34:23 +0000 2008"	"16478552"	"lucifermorning"
"936660829"	"9/27/08 2:34"	"@antoniostarr #keyword used to make twitter topic search easy. #current is being monitored for CurrentTV cable chan."	"themurmish"	"A. Murmann"	"4"	"3"	"4"	"4.0"	""	""	""	""	"@antoniostarr #keyword used to make twitter topic search easy. #current is being monitored for CurrentTV cable chan."	"Sat Sep 27 02:34:23 +0000 2008"	"1394361"	"macartisan"
"936660872"	"9/27/08 2:34"	"Thank you Thank you Thank you #current"	"danramteke"	"Daniel R"	"4"	"2"	"4"	""	""	""	""	""	"Thank you Thank you Thank you #current"	"Sat Sep 27 02:34:24 +0000 2008"	"7153832"	"xmaness"
"936661177"	"9/27/08 2:34"	"Drinking game anyone?#current"	"bmaleszyk"	"Bryan Maleszyk"	"4"	"4"	"4"	""	""	""	""	""	"Drinking game anyone?#current"	"Sat Sep 27 02:34:32 +0000 2008"	"16480630"	"kwinton777"
"936661326"	"9/27/08 2:34"	"I've been involved in almost every major foreign policy decision in 27 years, McCain.. #current #debate08"	"720P_E"	"Patricia Edwards"	"4"	"2"	"4"	""	""	""	""	""	"I've been involved in almost every major foreign policy decision in 27 years, McCain.. #current #debate08"	"Sat Sep 27 02:34:37 +0000 2008"	"5998452"	"endtherobocalls"
"936661603"	"9/27/08 2:34"	"#current ""i've been involved in everything"", Mccain"	"gwfrink3"	"George Frink"	"4"	"4"	"1"	""	""	""	""	""	"#current ""i've been involved in everything"", Mccain"	"Sat Sep 27 02:34:45 +0000 2008"	"15608697"	"nealmims1"
"936662351"	"9/27/08 2:35"	"@current  If you weren't told you had ""enemies"" out there, would they even exist?  Where did they come from?  Why?  #current"	"susannedeitzel"	"Susanne Deitzel"	"2"	"4"	"4"	""	""	""	""	""	"@current  If you weren't told you had ""enemies"" out there, would they even exist?  Where did they come from?  Why?  #current"	"Sat Sep 27 02:35:04 +0000 2008"	"15399643"	"damnneargenius"
"936662450"	"9/27/08 2:35"	"Barack Obama: Fact Check Update http://tinyurl.com/52dhdn #debate08 #current #tweetdebate"	"kyeung808"	"Ken Yeung"	"4"	"4"	"3"	""	""	""	""	""	"Barack Obama: Fact Check Update http://tinyurl.com/52dhdn #debate08 #current #tweetdebate"	"Sat Sep 27 02:35:07 +0000 2008"	"14099695"	"obamanews"
"936662502"	"9/27/08 2:35"	"Barack Obama: Fact Check: The 2005 Energy Bill, Obama's Tax Policies and the Iraq War http://tinyurl.com/4qzokd #debate08 #current #twee ..."	"soupcan58"	"soupcan58"	"1"	"4"	"4"	"1.0"	""	""	""	""	"Barack Obama: Fact Check: The 2005 Energy Bill, Obama's Tax Policies and the Iraq War http://tinyurl.com/4qzokd #debate08 #current #twee ..."	"Sat Sep 27 02:35:08 +0000 2008"	"14099695"	"obamanews"
"936662524"	"9/27/08 2:35"	"We need to focus on domestic issues more & the war. Our standing in the world will improve with time its a non issue. #current #debate08"	"jaredwj"	"Jared Johnson"	"4"	"3"	"4"	""	""	""	""	""	"We need to focus on domestic issues more & the war. Our standing in the world will improve with time its a non issue. #current #debate08"	"Sat Sep 27 02:35:09 +0000 2008"	"4335961"	"michaelparks11"
"936662581"	"9/27/08 2:35"	"Barack Obama: Presidential Debate: The Right Judgment in Iraq http://tinyurl.com/4nyy39 #debate08 #current #tweetdebate"	"3locina"	"3locina"	"4"	"4"	"2"	"4.0"	""	""	""	""	"Barack Obama: Presidential Debate: The Right Judgment in Iraq http://tinyurl.com/4nyy39 #debate08 #current #tweetdebate"	"Sat Sep 27 02:35:10 +0000 2008"	"14099695"	"obamanews"
"936662712"	"9/27/08 2:35"	"#current #debate08 @fourthirtyam that's my take too."	"AROC_"	"Alex Rochestie"	"2"	"4"	"4"	""	""	""	""	""	"#current #debate08 @fourthirtyam that's my take too."	"Sat Sep 27 02:35:13 +0000 2008"	"15093280"	"greacen"
"936662734"	"9/27/08 2:35"	"we're having a drinking game for everytime the bar drops on CNN when McCain is speaking #current"	"jblanchard87"	"Jason"	"4"	"1"	"4"	""	""	""	""	""	"we're having a drinking game for everytime the bar drops on CNN when McCain is speaking #current"	"Sat Sep 27 02:35:14 +0000 2008"	"11221192"	"dj_diva"
"936662774"	"9/27/08 2:35"	"#current why vote for solar when we can drill here, and drill now"	"Chernie"	"Chernie"	"4"	"4"	"2"	"1.0"	""	""	""	""	"#current why vote for solar when we can drill here, and drill now"	"Sat Sep 27 02:35:15 +0000 2008"	"7622412"	"johnsdr"
"936662809"	"9/27/08 2:35"	"Barack Obama: VIDEO: DEBATE REALITY CHECK: MCCAIN AND IRAN http://tinyurl.com/4jyo4l #debate08 #current #tweetdebate"	"jbudich"	"jbudich"	"4"	"4"	"4"	""	""	""	""	""	"Barack Obama: VIDEO: DEBATE REALITY CHECK: MCCAIN AND IRAN http://tinyurl.com/4jyo4l #debate08 #current #tweetdebate"	"Sat Sep 27 02:35:16 +0000 2008"	"14099695"	"obamanews"
"936662893"	"9/27/08 2:35"	"I never knew McCain wasn't born in the United States... Panama. #current"	"sk8bette"	"sk8bette"	"4"	"4"	"4"	""	""	""	""	""	"I never knew McCain wasn't born in the United States... Panama. #current"	"Sat Sep 27 02:35:18 +0000 2008"	"15990533"	"saabnet"
"936662928"	"9/27/08 2:35"	"Barack Obama: DEBATE REALITY CHECK: MUDDLING THROUGH AFGHANISTAN http://tinyurl.com/48ejj9 #debate08 #current #tweetdebate"	"valerieinto"	"Valerie"	"1"	"4"	"4"	""	""	""	""	""	"Barack Obama: DEBATE REALITY CHECK: MUDDLING THROUGH AFGHANISTAN http://tinyurl.com/48ejj9 #debate08 #current #tweetdebate"	"Sat Sep 27 02:35:19 +0000 2008"	"14099695"	"obamanews"
"936662987"	"9/27/08 2:35"	"Who cares what the rest of the world thinks about the US?  #current"	"Rurik4464"	"Rurik4464"	"4"	"2"	"4"	""	""	""	""	""	"Who cares what the rest of the world thinks about the US?  #current"	"Sat Sep 27 02:35:20 +0000 2008"	"16479462"	"awcmon"
"936663111"	"9/27/08 2:35"	"Barack Obama: DEBATE REALITY CHECK: MCCAIN ON MUSHARRAF http://tinyurl.com/3qdzkp #debate08 #current #tweetdebate"	"ronemrick"	"ronemrick"	"4"	"4"	"1"	""	""	""	""	""	"Barack Obama: DEBATE REALITY CHECK: MCCAIN ON MUSHARRAF http://tinyurl.com/3qdzkp #debate08 #current #tweetdebate"	"Sat Sep 27 02:35:23 +0000 2008"	"14099695"	"obamanews"
"936663532"	"9/27/08 2:35"	"Do McCain's teeth ever move? #current"	"catenation"	"Chris Cavallucci"	"4"	"4"	"4"	""	""	""	""	""	"Do McCain's teeth ever move? #current"	"Sat Sep 27 02:35:33 +0000 2008"	"9643812"	"super_genius"
"936663722"	"9/27/08 2:35"	"so jim proposed to pam last night #current"	"wintermte"	"wintermte"	"4"	"4"	"4"	""	""	""	""	""	"so jim proposed to pam last night #current"	"Sat Sep 27 02:35:38 +0000 2008"	"15608697"	"nealmims1"
"936663947"	"9/27/08 2:35"	"#current McCain can Love? AWE!!!"	"lissa_angeline"	"lissa_angeline"	"4"	"2"	"4"	"2.0"	""	""	""	""	"#current McCain can Love? AWE!!!"	"Sat Sep 27 02:35:44 +0000 2008"	"16439597"	"rionekiari"
