from	to
694563	23978460
4923811	23978460
5145071	23978460
5357812	23978460
6685382	23978460
8542882	23978460
10168082	23978460
11256622	23978460
12144232	23978460
12414952	23978460
12788332	23978460
14344823	23978460
14389132	23978460
14465607	23978460
14720411	23978460
14730894	23978460
14869994	23978460
15450996	23978460
15950463	23978460
15976988	23978460
16345959	23978460
16480425	23978460
16875531	23978460
16887628	23978460
17461226	23978460
17611447	23978460
17777458	23978460
17934084	23978460
18403114	23978460
18634085	23978460
18791763	23978460
18793546	23978460
19917266	23978460
20719333	23978460
20958510	23978460
21044127	23978460
21136403	23978460
21627881	23978460
21631487	23978460
21707592	23978460
22528832	23978460
23696410	23978460
24592453	23978460
25910039	23978460
26749459	23978460
26918145	23978460
27783848	23978460
28176898	23978460
29350302	23978460
40380990	23978460
41683723	23978460
43965412	23978460
813286	23994835
5506992	23999515
10168082	23999515
15446531	23999515
16906137	23999515
18244332	23999515
21019697	23999515
22280445	23999515
15302379	24002724
15394954	24002724
15458694	24002724
15850830	24002724
16072058	24002724
16157855	24002724
16297707	24002724
18172905	24002724
18791763	24002724
18793546	24002724
19416225	24002724
20245031	24002724
21307076	24002724
27090879	24002724
40553282	24002724
41193257	24002724
47632905	24002724
813286	24101774
7036002	24187243
7619982	24187243
8431652	24187243
14053295	24187243
14347931	24187243
15182798	24187243
15201891	24187243
15292813	24187243
15368940	24187243
15959560	24187243
16021608	24187243
16122121	24187243
16664681	24187243
16831827	24187243
17043155	24187243
17088305	24187243
17388022	24187243
17845639	24187243
18052599	24187243
18548184	24187243
19128897	24187243
20720536	24187243
20981234	24187243
21356559	24187243
21406120	24187243
21567649	24187243
21717987	24187243
21879831	24187243
21917063	24187243
21925604	24187243
21980816	24187243
23255247	24187243
23271088	24187243
24795477	24187243
25672636	24187243
26379293	24187243
27156793	24187243
27271568	24187243
27512951	24187243
31291086	24187243
32138043	24187243
47839770	24187243
15458694	24196684
18791763	24196684
5484532	24212955
6685382	24212955
11203972	24212955
12414952	24212955
15698824	24212955
16887628	24212955
16930489	24212955
16935023	24212955
17609675	24212955
17890291	24212955
17934084	24212955
18244206	24212955
18791763	24212955
19238116	24212955
19409472	24212955
19679854	24212955
21044127	24212955
21286108	24212955
22179069	24212955
24369882	24212955
26918145	24212955
29090846	24212955
38021361	24212955
53578813	24212955
813286	24247270
7234682	24247270
9295212	24247270
12144232	24247270
12591732	24247270
14389132	24247270
14465607	24247270
14720411	24247270
14725237	24247270
15302379	24247270
15941955	24247270
15959560	24247270
16068181	24247270
16190045	24247270
16233111	24247270
16274815	24247270
16305494	24247270
17014037	24247270
17461226	24247270
17914772	24247270
17976923	24247270
18693598	24247270
18791763	24247270
19367142	24247270
19833417	24247270
20719333	24247270
20732463	24247270
20869267	24247270
20958510	24247270
21356559	24247270
21541548	24247270
21627881	24247270
21631487	24247270
24369882	24247270
24634910	24247270
24733117	24247270
27512951	24247270
32517594	24247270
34050945	24247270
35132974	24247270
35761278	24247270
36841912	24247270
53788795	24247270
4923811	24280515
14465607	24280515
17461226	24280515
17627001	24280515
17777458	24280515
17934084	24280515
18019121	24280515
18170310	24280515
20686232	24280515
20958510	24280515
21044127	24280515
21541548	24280515
21631487	24280515
22528832	24280515
26212597	24280515
26430264	24280515
27502479	24280515
32927258	24280515
813286	24332308
7334712	24332308
7619982	24332308
8431652	24332308
10085872	24332308
14027452	24332308
15368940	24332308
15458694	24332308
15770843	24332308
15784302	24332308
15959560	24332308
15986207	24332308
16122121	24332308
16674443	24332308
16887628	24332308
18634085	24332308
18862302	24332308
19834459	24332308
20720536	24332308
21717987	24332308
22066415	24332308
27156793	24332308
27512951	24332308
1653161	24369882
6750202	24369882
6980622	24369882
12414952	24369882
14370819	24369882
14389132	24369882
14465607	24369882
14915146	24369882
15458694	24369882
15552221	24369882
15959560	24369882
16689723	24369882
16887628	24369882
17627001	24369882
17924677	24369882
17934084	24369882
18244206	24369882
18693598	24369882
19017604	24369882
19238116	24369882
20958510	24369882
20963802	24369882
21044127	24369882
21406683	24369882
21631487	24369882
24212955	24369882
24247270	24369882
25630018	24369882
31033636	24369882
31057963	24369882
33972168	24369882
37063147	24369882
47762195	24369882
53578813	24369882
56532503	24369882
2884771	24405200
7334712	24408575
10085872	24408575
14377605	24408575
15335079	24408575
15488949	24408575
16122121	24408575
16157855	24408575
16837019	24408575
18634085	24408575
20720536	24408575
28486228	24408575
32927258	24408575
39241726	24408575
41373006	24408575
47762195	24408575
47839770	24408575
3365	24431892
13413	24431892
645043	24431892
678033	24431892
775142	24431892
820585	24431892
890101	24431892
1015991	24431892
1106501	24431892
1284861	24431892
2065521	24431892
3237221	24431892
3497941	24431892
3819931	24431892
5556352	24431892
5757222	24431892
5923062	24431892
6980622	24431892
7036002	24431892
7334712	24431892
7619982	24431892
7827602	24431892
8430612	24431892
8431652	24431892
9532402	24431892
9562092	24431892
10085872	24431892
11246242	24431892
11270992	24431892
11640472	24431892
11740672	24431892
11849832	24431892
12372812	24431892
12384312	24431892
12420262	24431892
12615912	24431892
12811282	24431892
13493302	24431892
13524182	24431892
14129299	24431892
14132503	24431892
14261642	24431892
14267557	24431892
14347931	24431892
14377605	24431892
14377872	24431892
14412101	24431892
14455321	24431892
14511951	24431892
14529929	24431892
14541184	24431892
14574380	24431892
14728168	24431892
14752085	24431892
14819061	24431892
14873618	24431892
14960700	24431892
15032926	24431892
15182798	24431892
15201891	24431892
15292813	24431892
15302379	24431892
15335079	24431892
15350894	24431892
15356145	24431892
15368940	24431892
15382980	24431892
15473574	24431892
15478685	24431892
15488949	24431892
15639786	24431892
15732591	24431892
15743485	24431892
15762819	24431892
15772931	24431892
15784302	24431892
15807367	24431892
15853490	24431892
15919864	24431892
15964729	24431892
15976697	24431892
15986207	24431892
16002804	24431892
16017195	24431892
16021608	24431892
16072058	24431892
16118417	24431892
16122121	24431892
16157855	24431892
16305494	24431892
16313934	24431892
16317406	24431892
16345959	24431892
16366143	24431892
16385139	24431892
16431039	24431892
16500945	24431892
16545692	24431892
16563576	24431892
16581824	24431892
16781837	24431892
16808167	24431892
16831827	24431892
16837019	24431892
16906137	24431892
17014037	24431892
17043155	24431892
17058879	24431892
17088305	24431892
17092444	24431892
17150022	24431892
17232340	24431892
17375281	24431892
17388022	24431892
17489079	24431892
17566505	24431892
17567533	24431892
17611447	24431892
17845639	24431892
18052599	24431892
18057537	24431892
18172905	24431892
18464266	24431892
18548184	24431892
18618881	24431892
18678924	24431892
18791763	24431892
18909534	24431892
19045427	24431892
19128897	24431892
19130861	24431892
19253863	24431892
19500327	24431892
19556791	24431892
19745574	24431892
19788618	24431892
19865528	24431892
20378448	24431892
20421430	24431892
20577356	24431892
20608711	24431892
20720536	24431892
20925854	24431892
20981234	24431892
21253935	24431892
21316936	24431892
21356559	24431892
21567649	24431892
21697217	24431892
21717987	24431892
21879831	24431892
21917063	24431892
21925604	24431892
21965285	24431892
21980816	24431892
22029138	24431892
22069212	24431892
22222325	24431892
22250215	24431892
22831555	24431892
23255247	24431892
23352319	24431892
23838625	24431892
23978460	24431892
24187243	24431892
24332308	24431892
24405200	24431892
24408575	24431892
24591291	24431892
24712487	24431892
24769507	24431892
24771318	24431892
24795477	24431892
24854688	24431892
26379293	24431892
26657119	24431892
26670829	24431892
27090879	24431892
27512951	24431892
27642995	24431892
27722951	24431892
28425127	24431892
28902856	24431892
30050899	24431892
30900591	24431892
31179766	24431892
32138043	24431892
32517594	24431892
33986037	24431892
35013862	24431892
36741409	24431892
36841912	24431892
38021361	24431892
40602923	24431892
40606959	24431892
41373006	24431892
41402184	24431892
42094599	24431892
43965412	24431892
45275237	24431892
46176168	24431892
46213956	24431892
47142049	24431892
47632905	24431892
47762195	24431892
47839770	24431892
49569232	24431892
52180914	24431892
50029551	24443284
813286	24448550
7619982	24591291
7825642	24591291
14960700	24591291
15784302	24591291
16809012	24591291
17567533	24591291
18052599	24591291
20269254	24591291
25672636	24591291
4923811	24592453
5357812	24592453
10376152	24592453
14267557	24592453
14389132	24592453
14465607	24592453
14720411	24592453
14730894	24592453
15650882	24592453
15763141	24592453
16787084	24592453
17387589	24592453
17611447	24592453
17777458	24592453
17934084	24592453
18058317	24592453
18693598	24592453
18791763	24592453
19408986	24592453
20958510	24592453
21044127	24592453
21627881	24592453
21631487	24592453
22254371	24592453
23271088	24592453
23978460	24592453
25910039	24592453
27783848	24592453
31057963	24592453
645043	24608909
813286	24608909
14063540	24608909
694563	24634910
813286	24634910
5145071	24634910
5357812	24634910
7702542	24634910
7712832	24634910
10168082	24634910
11256622	24634910
12788332	24634910
14132503	24634910
14389132	24634910
14465607	24634910
15698824	24634910
15707714	24634910
15850830	24634910
16492765	24634910
16672662	24634910
16689723	24634910
16930489	24634910
17461226	24634910
17807633	24634910
18037344	24634910
18100454	24634910
19197093	24634910
19473742	24634910
20405322	24634910
20732463	24634910
20939349	24634910
20958510	24634910
21044127	24634910
21406683	24634910
21486588	24634910
21627881	24634910
21631487	24634910
21707592	24634910
22217443	24634910
22643800	24634910
23216903	24634910
23861321	24634910
24247270	24634910
25630018	24634910
26303188	24634910
27156793	24634910
27897429	24634910
28176898	24634910
28682751	24634910
29120250	24634910
31175661	24634910
34050945	24634910
36539277	24634910
40297420	24634910
43924561	24634910
47697376	24634910
48734531	24634910
54669212	24634910
56167383	24634910
15201891	24645871
17611447	24645871
60113766	24645871
813286	24663013
813286	24685791
813286	24701208
22643800	24701208
25337963	24701208
3365	24712487
775142	24712487
1106501	24712487
3497941	24712487
3819931	24712487
5556352	24712487
5923062	24712487
7334712	24712487
8431652	24712487
9562092	24712487
11270992	24712487
11640472	24712487
11740672	24712487
13493302	24712487
13524182	24712487
14068794	24712487
14129299	24712487
14144520	24712487
14261642	24712487
14347931	24712487
14377605	24712487
14377872	24712487
14455321	24712487
14511951	24712487
14752085	24712487
14873618	24712487
14927129	24712487
14960700	24712487
15120464	24712487
15120887	24712487
15182798	24712487
15201891	24712487
15292813	24712487
15294551	24712487
15302379	24712487
15356145	24712487
15368940	24712487
15458694	24712487
15473574	24712487
15488949	24712487
15732591	24712487
15743485	24712487
15772931	24712487
15807367	24712487
15917488	24712487
15919864	24712487
15964729	24712487
15986207	24712487
16002804	24712487
16092768	24712487
16122121	24712487
16313934	24712487
16317406	24712487
16545692	24712487
16698217	24712487
16839629	24712487
16906137	24712487
17004629	24712487
17014037	24712487
17043155	24712487
17088305	24712487
17092444	24712487
17094311	24712487
17150022	24712487
17232340	24712487
17388022	24712487
17567533	24712487
17845639	24712487
18052599	24712487
19128897	24712487
19130861	24712487
19253863	24712487
19865528	24712487
20421430	24712487
20577356	24712487
20720536	24712487
20925854	24712487
21356559	24712487
21567649	24712487
21696279	24712487
21697217	24712487
21717987	24712487
21879831	24712487
21925604	24712487
21980816	24712487
22222325	24712487
22250215	24712487
23131123	24712487
23352319	24712487
23978460	24712487
24187243	24712487
24332308	24712487
24431892	24712487
24591291	24712487
24769507	24712487
24795477	24712487
26670829	24712487
27156793	24712487
27512951	24712487
27722951	24712487
28425127	24712487
29281472	24712487
30900591	24712487
32517594	24712487
40602923	24712487
41373006	24712487
43965412	24712487
45275237	24712487
46213956	24712487
47632905	24712487
47762195	24712487
47839770	24712487
49569232	24712487
51228973	24712487
24303	24733117
813286	24733117
2608911	24733117
3819931	24733117
5950272	24733117
6750202	24733117
6980622	24733117
7036002	24733117
7334712	24733117
7387552	24733117
7619982	24733117
8431652	24733117
9295212	24733117
10085872	24733117
11102352	24733117
11256622	24733117
12144232	24733117
12591732	24733117
12896172	24733117
14068794	24733117
14173840	24733117
14270329	24733117
14389132	24733117
14465607	24733117
14720411	24733117
14725237	24733117
14730894	24733117
15146870	24733117
15359014	24733117
15650882	24733117
15750214	24733117
15774048	24733117
15784302	24733117
15850830	24733117
15964729	24733117
16068181	24733117
16122121	24733117
16305494	24733117
16672662	24733117
16674443	24733117
16809012	24733117
16837019	24733117
16887628	24733117
17014037	24733117
17151093	24733117
17232340	24733117
17388022	24733117
17416221	24733117
17905825	24733117
18037344	24733117
18548184	24733117
18693598	24733117
19128897	24733117
19865528	24733117
20720536	24733117
20958510	24733117
20981234	24733117
21044127	24733117
21541548	24733117
22066415	24733117
23255247	24733117
23271088	24733117
24247270	24733117
25777000	24733117
26714962	24733117
27783848	24733117
27897429	24733117
28448216	24733117
31179766	24733117
31291086	24733117
32668095	24733117
43759973	24733117
47762195	24733117
47839770	24733117
22716596	24735461
13067732	24745957
15458694	24745957
15750214	24745957
16317406	24745957
19865528	24745957
23861321	24745957
26657119	24745957
3365	24769507
5556352	24769507
5923062	24769507
13493302	24769507
14129299	24769507
14261642	24769507
14347931	24769507
14511951	24769507
14873618	24769507
14960700	24769507
15182798	24769507
15368940	24769507
15458694	24769507
15473574	24769507
15732591	24769507
15742946	24769507
15743485	24769507
15784302	24769507
15807367	24769507
16002804	24769507
16313934	24769507
16317406	24769507
16385139	24769507
16545692	24769507
17845639	24769507
18618881	24769507
19128897	24769507
20720536	24769507
22069212	24769507
22250215	24769507
24187243	24769507
24332308	24769507
24431892	24769507
24591291	24769507
24712487	24769507
24795477	24769507
26657119	24769507
26670829	24769507
27156793	24769507
43965412	24769507
14222589	24771318
14960700	24771318
15458694	24771318
16664681	24771318
17092444	24771318
17375281	24771318
18791763	24771318
22737278	24771318
5496932	24773493
8542882	24773493
12788332	24773493
13067732	24773493
14960700	24773493
15356407	24773493
15394954	24773493
15428227	24773493
15458694	24773493
15763141	24773493
16348437	24773493
16887628	24773493
16890518	24773493
17918065	24773493
17976923	24773493
18205674	24773493
18909534	24773493
19216998	24773493
19238116	24773493
19294693	24773493
19658173	24773493
19739126	24773493
20097342	24773493
21136403	24773493
22037129	24773493
22509548	24773493
23861321	24773493
25086658	24773493
26459660	24773493
26657119	24773493
27676828	24773493
28176898	24773493
36654245	24773493
47632905	24773493
1759131	24795477
4923811	24795477
7619982	24795477
8431652	24795477
14270329	24795477
14377605	24795477
15359014	24795477
15368940	24795477
15919864	24795477
15959560	24795477
16674443	24795477
16831827	24795477
16837019	24795477
17043155	24795477
17845639	24795477
17905825	24795477
19788618	24795477
20315237	24795477
20981234	24795477
21356559	24795477
21406120	24795477
21567649	24795477
21697217	24795477
25672636	24795477
26379293	24795477
27271568	24795477
27512951	24795477
43759973	24795477
47762195	24795477
8633	24854688
650903	24854688
813286	24854688
1106501	24854688
3497941	24854688
7234682	24854688
11740672	24854688
14068794	24854688
14173840	24854688
14252963	24854688
14267557	24854688
14270329	24854688
14347931	24854688
14541184	24854688
14728168	24854688
15120887	24854688
15182798	24854688
15292813	24854688
15368940	24854688
15639786	24854688
15807367	24854688
15921945	24854688
15964729	24854688
16017195	24854688
16122121	24854688
16194607	24854688
16366143	24854688
16568983	24854688
16698217	24854688
16831827	24854688
17004629	24854688
17094311	24854688
17141349	24854688
17150022	24854688
17241517	24854688
17489079	24854688
17905825	24854688
19045427	24854688
19130861	24854688
19326476	24854688
19500327	24854688
20284696	24854688
20720536	24854688
20925854	24854688
20981234	24854688
21356559	24854688
21406120	24854688
21567649	24854688
21917063	24854688
21925604	24854688
21980816	24854688
22029138	24854688
24187243	24854688
24712487	24854688
26379293	24854688
27512951	24854688
27722951	24854688
28425127	24854688
28448216	24854688
31291086	24854688
32646461	24854688
33855204	24854688
37049965	24854688
37089229	24854688
41373006	24854688
43759973	24854688
46213956	24854688
47762195	24854688
47839770	24854688
59171312	24854688
3125721	24889586
15356145	24889586
813286	24951142
17611447	24951142
18537898	24951142
18693598	24951142
18862302	24951142
813286	24972462
813286	25036511
4923811	25086658
5357812	25086658
5496932	25086658
10168082	25086658
14465607	25086658
14998257	25086658
15356407	25086658
15394954	25086658
16984304	25086658
17976923	25086658
18166778	25086658
18172905	25086658
18403114	25086658
19739126	25086658
20958510	25086658
21486588	25086658
34698840	25086658
36654245	25086658
38237450	25086658
694563	25093414
10168082	25093414
14730894	25093414
26749459	25093414
9697962	25221139
21356559	25221139
21541548	25221139
27156793	25221139
1653161	25222162
2608911	25222162
6750202	25222162
8512722	25222162
11640472	25222162
12144232	25222162
12788332	25222162
14063540	25222162
14389132	25222162
14465607	25222162
14720411	25222162
14869994	25222162
14915146	25222162
15097698	25222162
15451696	25222162
15458694	25222162
15707714	25222162
15712262	25222162
15976697	25222162
16146117	25222162
16259511	25222162
16480425	25222162
16689723	25222162
16930489	25222162
17058879	25222162
17233536	25222162
17461226	25222162
17611447	25222162
17627001	25222162
17666303	25222162
17777458	25222162
17791736	25222162
17800397	25222162
17890291	25222162
17903209	25222162
18037344	25222162
18205674	25222162
18244206	25222162
18385910	25222162
18693598	25222162
18774342	25222162
19745574	25222162
20113397	25222162
20720536	25222162
20939349	25222162
20958510	25222162
21044127	25222162
21486588	25222162
21631487	25222162
21664279	25222162
21717987	25222162
21857709	25222162
22498541	25222162
22528832	25222162
23255247	25222162
23352319	25222162
23673239	25222162
23696410	25222162
28885440	25222162
33855204	25222162
40297420	25222162
813286	25297764
12896172	25337963
24701208	25337963
26304690	25337963
10168082	25471311
14465607	25471311
21627881	25471311
22254371	25471311
27783848	25471311
14720411	25504953
694563	25542877
1653161	25542877
4923811	25542877
5145071	25542877
5469742	25542877
5484532	25542877
6685382	25542877
6750202	25542877
6980622	25542877
7039122	25542877
7841652	25542877
8245262	25542877
8542882	25542877
10168082	25542877
11203972	25542877
12414952	25542877
14267557	25542877
14389132	25542877
14455321	25542877
14465607	25542877
14728168	25542877
15450996	25542877
15485532	25542877
15711730	25542877
15850830	25542877
15950463	25542877
16259511	25542877
16345959	25542877
16491845	25542877
16514451	25542877
16787084	25542877
16875531	25542877
16887628	25542877
16930489	25542877
17058879	25542877
17118279	25542877
17233536	25542877
17387589	25542877
17567533	25542877
17609675	25542877
17611447	25542877
17627001	25542877
17718887	25542877
17890291	25542877
17920055	25542877
17934084	25542877
18005085	25542877
18019121	25542877
18205674	25542877
18244206	25542877
18289357	25542877
18351671	25542877
18385910	25542877
18566907	25542877
18791763	25542877
18925783	25542877
19173787	25542877
19294693	25542877
19325222	25542877
19473742	25542877
20958510	25542877
21044127	25542877
21286108	25542877
21417832	25542877
21486588	25542877
21541548	25542877
21627881	25542877
21631487	25542877
21664279	25542877
22179069	25542877
22528832	25542877
23255247	25542877
23271088	25542877
23346166	25542877
23978460	25542877
25630018	25542877
25857217	25542877
26248258	25542877
27502479	25542877
31033636	25542877
34537273	25542877
34993057	25542877
35761278	25542877
36539277	25542877
38685681	25542877
40297420	25542877
40380990	25542877
40959209	25542877
41622566	25542877
46176168	25542877
5506992	25609632
15428227	25609632
21019697	25609632
28176898	25609632
1653161	25630018
5145071	25630018
7665662	25630018
8542882	25630018
10168082	25630018
11102352	25630018
11256622	25630018
12788332	25630018
14132503	25630018
14465607	25630018
14725237	25630018
14730894	25630018
14915146	25630018
15302379	25630018
15450996	25630018
15612282	25630018
15650882	25630018
15707714	25630018
15711730	25630018
16146117	25630018
16147260	25630018
16191083	25630018
16345959	25630018
16601460	25630018
16672662	25630018
16887628	25630018
16890518	25630018
17233536	25630018
17611447	25630018
17627001	25630018
17718887	25630018
17903209	25630018
17934084	25630018
17976923	25630018
18019121	25630018
18170310	25630018
18244206	25630018
18319515	25630018
18385910	25630018
18664838	25630018
18693598	25630018
18791763	25630018
19408986	25630018
19834459	25630018
20869267	25630018
20958510	25630018
21044127	25630018
21486588	25630018
21541548	25630018
21627881	25630018
21631487	25630018
21664279	25630018
21707592	25630018
21795901	25630018
22037129	25630018
22217443	25630018
22243973	25630018
22528832	25630018
23696410	25630018
23861321	25630018
24369882	25630018
24634910	25630018
25910039	25630018
26430264	25630018
26714962	25630018
26749459	25630018
26918145	25630018
27502479	25630018
27513648	25630018
27759798	25630018
27897429	25630018
28162811	25630018
28263009	25630018
29120250	25630018
29350302	25630018
30858943	25630018
31175661	25630018
33972168	25630018
34050945	25630018
34993057	25630018
36837132	25630018
38237450	25630018
40297420	25630018
43632419	25630018
43924561	25630018
7334712	25672636
14270329	25672636
15182798	25672636
15232705	25672636
15368940	25672636
16366143	25672636
16831827	25672636
16837019	25672636
17014037	25672636
17043155	25672636
17088305	25672636
17376439	25672636
17388022	25672636
17845639	25672636
17905825	25672636
19128897	25672636
19788618	25672636
20981234	25672636
21356559	25672636
21406120	25672636
21917063	25672636
21980816	25672636
24795477	25672636
26379293	25672636
27512951	25672636
43759973	25672636
6685382	25709609
8406952	25709609
15450996	25709609
15458694	25709609
16664681	25709609
17903266	25709609
813286	25744313
17387589	25744313
23255247	25744313
7619982	25777000
15850830	25777000
20720536	25777000
20963802	25777000
21541548	25777000
23861487	25777000
24733117	25777000
26918145	25777000
27271568	25777000
27502479	25777000
27783848	25777000
32517594	25777000
55926025	25777000
16054602	25781011
18461227	25781011
19834459	25781011
29350302	25781011
16345959	25814421
18100454	25814421
20958510	25814421
20963802	25814421
23216903	25814421
26918145	25814421
5357812	25848164
7712832	25848164
14389132	25848164
14725237	25848164
14730894	25848164
15207668	25848164
15428227	25848164
15711730	25848164
16274815	25848164
16672662	25848164
16887628	25848164
17233536	25848164
17387589	25848164
17518344	25848164
17627001	25848164
17777458	25848164
17778413	25848164
17999392	25848164
18100454	25848164
18170310	25848164
18403114	25848164
19197093	25848164
19408986	25848164
20405322	25848164
20958510	25848164
20963802	25848164
21044127	25848164
21486588	25848164
21631487	25848164
21707592	25848164
21857709	25848164
22217443	25848164
22509548	25848164
23028892	25848164
23271088	25848164
23696410	25848164
25910039	25848164
26918145	25848164
27783848	25848164
27897429	25848164
29350302	25848164
31175661	25848164
32927258	25848164
34927577	25848164
38685681	25848164
41683723	25848164
46719826	25848164
48734531	25848164
813286	25857217
4923811	25857217
5357812	25857217
6685382	25857217
6750202	25857217
8234132	25857217
11102352	25857217
14132503	25857217
14389132	25857217
14465607	25857217
14720411	25857217
14730894	25857217
15650882	25857217
16887628	25857217
16930489	25857217
17387589	25857217
17408988	25857217
17609675	25857217
17627001	25857217
17777458	25857217
18019121	25857217
18100454	25857217
18170310	25857217
18693598	25857217
18791763	25857217
20958510	25857217
21044127	25857217
21046753	25857217
21286108	25857217
21631487	25857217
21664279	25857217
22037129	25857217
22528832	25857217
23696410	25857217
25542877	25857217
25910039	25857217
25941604	25857217
28162811	25857217
40380990	25857217
10168082	25882617
11102352	25882617
11256622	25882617
14132503	25882617
14465607	25882617
14720411	25882617
14725237	25882617
14730894	25882617
14869994	25882617
15302379	25882617
15450996	25882617
15650882	25882617
15711730	25882617
15950463	25882617
16168407	25882617
16345959	25882617
16492765	25882617
16514451	25882617
16672662	25882617
17058879	25882617
17233536	25882617
17387589	25882617
17461226	25882617
17586312	25882617
17627001	25882617
17778413	25882617
17920055	25882617
18019121	25882617
18204604	25882617
18205674	25882617
18385910	25882617
18403114	25882617
18664838	25882617
18791763	25882617
19325222	25882617
19408986	25882617
20004153	25882617
20732463	25882617
20859704	25882617
20869267	25882617
20958510	25882617
20963802	25882617
21044127	25882617
21046753	25882617
21406683	25882617
21627881	25882617
21631487	25882617
21664279	25882617
21707592	25882617
21857709	25882617
22217443	25882617
22243973	25882617
22254371	25882617
22643800	25882617
23216903	25882617
23673239	25882617
23696410	25882617
23861321	25882617
24634910	25882617
26303188	25882617
26430264	25882617
26459660	25882617
26714962	25882617
26918145	25882617
27502479	25882617
27783848	25882617
27897429	25882617
28162811	25882617
29120250	25882617
29350302	25882617
29716801	25882617
31175661	25882617
32497478	25882617
32927258	25882617
33972168	25882617
34058536	25882617
34537273	25882617
41683723	25882617
46719826	25882617
48047188	25882617
813286	25891954
14063540	25891954
14346779	25891954
18003520	25891954
19152977	25891954
20919626	25891954
21879831	25891954
813286	25896141
15959560	25896141
18634085	25896141
18862302	25896141
26657119	25896141
24303	25910039
694563	25910039
1653161	25910039
4923811	25910039
5950272	25910039
6750202	25910039
6980622	25910039
7039122	25910039
7359842	25910039
7665662	25910039
8234132	25910039
8542882	25910039
9295212	25910039
10168082	25910039
10376152	25910039
10733062	25910039
11102352	25910039
11256622	25910039
12144232	25910039
12591732	25910039
12788332	25910039
12896172	25910039
14132503	25910039
14165438	25910039
14389132	25910039
14720411	25910039
14725237	25910039
14730894	25910039
14915146	25910039
14998257	25910039
15146870	25910039
15302379	25910039
15454730	25910039
15612282	25910039
15698824	25910039
15707714	25910039
15711730	25910039
15729622	25910039
15941955	25910039
15950463	25910039
15976988	25910039
16147260	25910039
16168407	25910039
16248413	25910039
16274815	25910039
16345959	25910039
16480425	25910039
16514451	25910039
16563576	25910039
16672662	25910039
16681146	25910039
16689723	25910039
16890518	25910039
17058879	25910039
17233536	25910039
17387589	25910039
17461226	25910039
17627001	25910039
17777458	25910039
17778413	25910039
17791736	25910039
17800397	25910039
17903209	25910039
17914772	25910039
17924677	25910039
17934084	25910039
17965110	25910039
17976923	25910039
17989541	25910039
18019121	25910039
18037344	25910039
18057820	25910039
18058317	25910039
18100454	25910039
18108950	25910039
18170310	25910039
18244206	25910039
18319515	25910039
18385910	25910039
18461227	25910039
18664838	25910039
18693598	25910039
18713667	25910039
18791763	25910039
18793546	25910039
18964129	25910039
19197093	25910039
19208942	25910039
19238116	25910039
19325222	25910039
19367142	25910039
19408986	25910039
19409472	25910039
19473742	25910039
19500327	25910039
19658173	25910039
19679854	25910039
19833417	25910039
20004153	25910039
20016443	25910039
20113397	25910039
20405322	25910039
20686232	25910039
20713266	25910039
20732463	25910039
20869267	25910039
20939349	25910039
20958510	25910039
20963802	25910039
21044127	25910039
21048033	25910039
21136403	25910039
21486588	25910039
21541548	25910039
21627881	25910039
21631487	25910039
21635070	25910039
21664279	25910039
21707592	25910039
21836510	25910039
21857709	25910039
22217443	25910039
22254371	25910039
22416413	25910039
22528832	25910039
22643800	25910039
23255247	25910039
23271088	25910039
23580800	25910039
23673239	25910039
23696410	25910039
23861321	25910039
23978460	25910039
24592453	25910039
25630018	25910039
25941604	25910039
26248258	25910039
26430264	25910039
26459660	25910039
27502479	25910039
27897429	25910039
28176898	25910039
29120250	25910039
29350302	25910039
29716801	25910039
30029087	25910039
32927258	25910039
33972168	25910039
34537273	25910039
34698840	25910039
35132974	25910039
35573790	25910039
36539277	25910039
36741409	25910039
38122727	25910039
38685681	25910039
40297420	25910039
40380990	25910039
40938614	25910039
41683723	25910039
46589764	25910039
55914930	25910039
650903	25911044
18478452	25911044
1653161	25922006
4923811	25922006
5357812	25922006
7712832	25922006
9376622	25922006
11102352	25922006
11256622	25922006
14720411	25922006
14730894	25922006
14869994	25922006
15612282	25922006
15707714	25922006
15749725	25922006
15850830	25922006
16147260	25922006
16345959	25922006
16672662	25922006
16887628	25922006
17233536	25922006
17461226	25922006
17627001	25922006
17718887	25922006
17777458	25922006
17934084	25922006
18108950	25922006
18461227	25922006
18791763	25922006
19367142	25922006
19408986	25922006
19679854	25922006
20405322	25922006
20958510	25922006
21046753	25922006
21541548	25922006
21857709	25922006
22217443	25922006
22243973	25922006
22643800	25922006
23028892	25922006
23216903	25922006
23271088	25922006
23580800	25922006
26714962	25922006
28162811	25922006
28263009	25922006
29350302	25922006
32927258	25922006
34537273	25922006
35573790	25922006
36539277	25922006
40297420	25922006
813286	25941604
6750202	25941604
8542882	25941604
10168082	25941604
11102352	25941604
14720411	25941604
14725237	25941604
14915146	25941604
16887628	25941604
17627001	25941604
17777458	25941604
18693598	25941604
18791763	25941604
19679854	25941604
20405322	25941604
20958510	25941604
22037129	25941604
23696410	25941604
25857217	25941604
25910039	25941604
26749459	25941604
29350302	25941604
15749725	25955183
20943991	25955183
5484532	26051676
5496932	26051676
10376152	26051676
12788332	26051676
13524182	26051676
15356407	26051676
15394954	26051676
15428227	26051676
15458694	26051676
15762819	26051676
17611447	26051676
17784174	26051676
17976923	26051676
18205674	26051676
18891923	26051676
18909534	26051676
19325222	26051676
19739126	26051676
